latitude,longitude,reference_mgal,notebook_baseline_mgal,notebook_prediction_mgal
43.06875,42.43125,171.73,162.46533,181.34325
43.06875,42.44375,172.48,163.81021,186.28082
43.06875,42.45625,208.99,192.66893,217.8613
43.06875,42.46875,180.69,173.07545,195.46994
43.06875,42.48125,216.39,202.85672,221.03662
43.06875,42.49375,197.71,193.85204,210.5935
43.06875,42.50625,236.27,223.33774,242.30307
43.06875,42.51875,215.39,207.19934,223.92957
43.06875,42.53125,233.04,221.24155,241.08673
43.06875,42.54375,241.97,226.92195,250.74098
43.06875,42.55625,265.49,249.95154,277.29654
43.06875,42.56875,277.2,261.30887,287.37653
43.06875,42.58125,254.79,238.35088,262.5387
43.06875,42.59375,214.54,203.80858,230.89728
43.06875,42.60625,184.3,178.02342,204.26553
43.06875,42.61875,189.46,184.12836,209.08185
43.06875,42.63125,217.44,210.50792,228.8455
43.06875,42.64375,255.07,241.05275,266.9665
43.06875,42.65625,271.87,259.3251,283.94827
43.06875,42.66875,310.15,294.6923,328.0879
43.06875,42.68125,296.83,284.88544,311.50354
43.06875,42.69375,233.23,227.1927,248.80318
43.06875,42.70625,265.58,249.30757,274.42563
43.06875,42.71875,274.49,257.2084,286.4564
43.06875,42.73125,236.02,222.50983,244.32535
43.06875,42.74375,201.67,191.82791,220.4919
43.06875,42.75625,174.65,172.51926,201.14696
43.06875,42.76875,219.09,209.35985,231.43518
43.06875,42.78125,228.05,221.6492,244.28325
43.06875,42.79375,280.84,271.2893,296.38754
43.06875,42.80625,263.09,257.72046,272.65344
43.06875,42.81875,276.66,270.6415,286.87585
43.06875,42.83125,280.87,271.8969,288.7187
43.06875,42.84375,287.61,278.37045,297.11163
43.06875,42.85625,297.21,289.81277,309.82233
43.06875,42.86875,306.33,297.6218,322.62158
43.06875,42.88125,211.44,221.6417,242.80974
43.06875,42.89375,284.03,280.80847,297.37958
43.06875,42.90625,342.39,338.94293,360.7608
43.06875,42.91875,268.13,275.2627,288.0058
43.06875,42.93125,278.85,280.25552,302.05878
43.06875,42.94375,289.81,288.662,317.40558
43.06875,42.95625,309.43,303.19495,333.78445
43.06875,42.96875,328.05,316.77905,349.7239
43.06875,42.98125,336.67,331.74365,358.57764
43.06875,42.99375,394.3,378.3666,402.97614
43.05625,42.00625,258.22,240.8003,269.85382
43.05625,42.01875,259.68,243.4288,272.5992
43.05625,42.03125,287.73,269.1503,301.552
43.05625,42.04375,295.0,277.41574,311.79407
43.05625,42.05625,272.71,254.46277,283.81653
43.05625,42.06875,274.12,255.19669,285.94662
43.05625,42.08125,271.6,254.14928,284.81006
43.05625,42.09375,269.13,250.34691,280.85028
43.05625,42.10625,268.98,250.71054,280.5995
43.05625,42.11875,241.2,224.54492,254.11748
43.05625,42.13125,230.84,212.45483,239.37958
43.05625,42.14375,225.01,207.46704,231.95567
43.05625,42.15625,178.81,169.8319,189.89728
43.05625,42.16875,154.35,146.13094,164.16107
43.05625,42.18125,123.39,119.29192,139.77092
43.05625,42.19375,150.29,141.21143,158.15141
43.05625,42.20625,184.42,172.66612,192.00479
43.05625,42.21875,211.2,202.00717,216.05003
43.05625,42.23125,254.42,244.49466,258.3936
43.05625,42.24375,262.57,260.0035,269.5489
43.05625,42.25625,322.53,338.24503,368.44104
43.05625,42.26875,322.62,322.651,346.00842
43.05625,42.28125,294.26,287.6891,305.9049
43.05625,42.29375,283.21,271.92575,291.64606
43.05625,42.30625,289.0,280.12683,309.89655
43.05625,42.31875,268.37,257.53568,280.2616
43.05625,42.33125,218.57,205.30434,218.65256
43.05625,42.34375,181.58,178.23633,195.61922
43.05625,42.35625,185.25,175.80907,190.53275
43.05625,42.36875,170.74,162.16243,173.5668
43.05625,42.38125,155.98,152.80287,172.97818
43.05625,42.39375,133.82,136.99753,148.40321
43.05625,42.40625,100.34,117.00991,130.6285
43.05625,42.41875,116.84,121.01494,142.50505
43.05625,42.43125,141.7,136.43633,161.1587
43.05625,42.44375,137.66,137.55885,159.45305
43.05625,42.45625,179.04,166.38797,191.5491
43.05625,42.46875,165.24,155.74533,178.37692
43.05625,42.48125,160.57,153.85213,175.33084
43.05625,42.49375,182.84,169.75024,191.91634
43.05625,42.50625,174.89,167.7433,188.55899
43.05625,42.51875,184.2,177.24321,199.9194
43.05625,42.53125,210.14,194.32762,223.77225
43.05625,42.54375,246.99,229.17963,256.13013
43.05625,42.55625,265.92,248.97499,274.9862
43.05625,42.56875,273.73,259.1047,283.9182
43.05625,42.58125,253.14,236.60046,255.96906
43.05625,42.59375,250.58,235.22783,261.56186
43.05625,42.60625,200.43,188.38185,210.91235
43.05625,42.61875,179.63,175.72841,192.80675
43.05625,42.63125,238.99,226.89677,248.3324
43.05625,42.64375,290.17,279.4698,312.67493
43.05625,42.65625,265.0,250.18877,273.711
43.05625,42.66875,281.66,263.8852,290.01163
43.05625,42.68125,286.09,272.13187,297.77325
43.05625,42.69375,235.94,224.06262,244.04326
43.05625,42.70625,211.56,203.25662,223.5147
43.05625,42.71875,225.01,213.0087,235.19691
43.05625,42.73125,217.17,205.40233,228.711
43.05625,42.74375,170.63,164.92091,192.08572
43.05625,42.75625,170.6,166.77536,196.64325
43.05625,42.76875,222.53,205.98253,238.11694
43.05625,42.78125,219.93,206.03206,226.15598
43.05625,42.79375,209.41,199.31204,220.92332
43.05625,42.80625,214.65,204.00728,226.73706
43.05625,42.81875,205.69,200.32309,222.3436
43.05625,42.83125,213.2,208.6417,229.46983
43.05625,42.84375,226.92,219.14421,242.57657
43.05625,42.85625,218.77,216.95074,232.05069
43.05625,42.86875,213.14,214.8444,229.16354
43.05625,42.88125,247.18,242.93655,265.1193
43.05625,42.89375,253.6,251.0116,263.43756
43.05625,42.90625,228.6,238.41008,254.46936
43.05625,42.91875,257.06,258.9676,279.98956
43.05625,42.93125,308.92,302.83112,328.87866
43.05625,42.94375,360.47,349.04095,375.09433
43.05625,42.95625,370.0,358.9811,381.34952
43.05625,42.96875,377.97,367.94806,394.13654
43.05625,42.98125,351.98,341.0523,368.20325
43.05625,42.99375,355.9,346.76846,371.45813
43.04375,42.00625,253.57,233.57977,262.55826
43.04375,42.01875,275.48,256.3704,286.83252
43.04375,42.03125,257.32,239.81909,266.62494
43.04375,42.04375,286.59,267.95468,297.80988
43.04375,42.05625,266.41,247.97552,279.1659
43.04375,42.06875,239.05,222.2466,249.40738
43.04375,42.08125,244.67,223.29787,253.18463
43.04375,42.09375,235.3,216.79305,243.09909
43.04375,42.10625,250.65,230.3023,259.58243
43.04375,42.11875,227.28,210.11333,232.26137
43.04375,42.13125,232.11,211.50974,237.72559
43.04375,42.14375,210.36,190.51384,220.47163
43.04375,42.15625,200.38,181.82181,204.91554
43.04375,42.16875,166.47,153.04784,174.23875
43.04375,42.18125,106.87,107.41735,131.70514
43.04375,42.19375,142.97,132.5817,155.85838
43.04375,42.20625,155.01,144.92557,162.25798
43.04375,42.21875,176.71,169.1434,181.38171
43.04375,42.23125,212.28,203.5731,219.30664
43.04375,42.24375,265.58,256.99854,270.07843
43.04375,42.25625,275.86,270.72086,283.82938
43.04375,42.26875,265.34,257.2932,271.39655
43.04375,42.28125,239.49,230.96272,239.9836
43.04375,42.29375,214.9,206.79999,221.09436
43.04375,42.30625,249.84,237.23541,255.61021
43.04375,42.31875,225.81,216.9595,225.51643
43.04375,42.33125,182.36,177.60237,184.66098
43.04375,42.34375,134.95,135.3328,148.84755
43.04375,42.35625,130.49,128.9148,149.56076
43.04375,42.36875,125.26,126.455666,143.60349
43.04375,42.38125,95.19,114.89544,117.26395
43.04375,42.39375,193.45,187.48462,194.82741
43.04375,42.40625,186.76,180.82265,187.88593
43.04375,42.41875,175.28,168.53363,178.2988
43.04375,42.43125,143.9,144.41515,156.2193
43.04375,42.44375,152.67,146.43129,161.77907
43.04375,42.45625,116.72,124.44023,145.7185
43.04375,42.46875,127.02,129.15918,151.48897
43.04375,42.48125,134.87,131.1479,155.48767
43.04375,42.49375,149.76,141.68138,168.40685
43.04375,42.50625,172.0,159.91414,184.0612
43.04375,42.51875,187.71,170.1755,197.09453
43.04375,42.53125,204.39,186.55278,212.31226
43.04375,42.54375,233.86,214.58281,238.2603
43.04375,42.55625,218.37,203.35008,226.85196
43.04375,42.56875,217.73,203.9095,220.63936
43.04375,42.58125,192.69,184.00743,200.51541
43.04375,42.59375,171.93,166.93738,185.92697
43.04375,42.60625,160.43,156.95613,176.97769
43.04375,42.61875,208.14,196.2894,216.06058
43.04375,42.63125,269.58,260.3017,285.06628
43.04375,42.64375,248.97,234.62383,255.58861
43.04375,42.65625,259.97,242.9512,265.96042
43.04375,42.66875,250.05,236.02208,254.89891
43.04375,42.68125,223.29,213.48613,230.23425
43.04375,42.69375,208.63,196.41318,215.12315
43.04375,42.70625,194.28,180.81786,207.17366
43.04375,42.71875,169.94,161.44093,186.76752
43.04375,42.73125,170.05,160.6222,188.18912
43.04375,42.74375,182.01,168.5324,198.00793
43.04375,42.75625,183.46,174.95091,197.94624
43.04375,42.76875,170.07,168.91606,188.71428
43.04375,42.78125,175.36,174.48639,195.53815
43.04375,42.79375,189.57,186.1765,207.70651
43.04375,42.80625,183.4,181.01926,203.61035
43.04375,42.81875,183.24,179.13138,203.02507
43.04375,42.83125,180.16,176.18628,205.3783
43.04375,42.84375,184.87,180.23685,210.38542
43.04375,42.85625,188.39,185.23369,214.23392
43.04375,42.86875,194.97,194.20569,221.00755
43.04375,42.88125,223.05,217.47873,242.55707
43.04375,42.89375,231.39,231.14137,253.5063
43.04375,42.90625,292.14,284.14868,300.8625
43.04375,42.91875,339.42,337.12952,356.64212
43.04375,42.93125,314.26,310.19983,328.7787
43.04375,42.94375,336.35,329.8978,353.36273
43.04375,42.95625,393.75,392.4789,422.3142
43.04375,42.96875,420.21,428.85376,458.24503
43.04375,42.98125,395.92,395.22507,409.6545
43.04375,42.99375,378.86,378.36172,380.10986
43.03125,42.00625,225.24,208.38272,237.20032
43.03125,42.01875,262.7,241.67722,272.69305
43.03125,42.03125,230.42,213.27966,238.63481
43.03125,42.04375,236.63,220.72304,247.83775
43.03125,42.05625,280.08,264.65662,300.61346
43.03125,42.06875,251.07,230.7895,258.91052
43.03125,42.08125,204.72,195.43272,219.5969
43.03125,42.09375,202.49,187.94792,212.93219
43.03125,42.10625,212.97,195.61285,220.3711
43.03125,42.11875,198.78,182.61877,206.11908
43.03125,42.13125,194.74,180.2134,203.82578
43.03125,42.14375,224.76,204.99327,232.48428
43.03125,42.15625,206.96,189.17746,212.73726
43.03125,42.16875,168.61,156.2627,173.49855
43.03125,42.18125,103.62,105.138054,122.9983
43.03125,42.19375,104.24,104.24213,129.34824
43.03125,42.20625,154.37,144.64546,160.24037
43.03125,42.21875,180.31,170.23106,186.56259
43.03125,42.23125,232.62,217.96379,239.09583
43.03125,42.24375,190.45,186.33604,201.75496
43.03125,42.25625,228.06,215.02104,231.58073
43.03125,42.26875,240.04,225.22433,245.22124
43.03125,42.28125,202.49,192.20306,205.02534
43.03125,42.29375,164.77,161.42606,175.70978
43.03125,42.30625,218.25,207.9682,224.24274
43.03125,42.31875,159.52,156.49484,167.90424
43.03125,42.33125,113.56,125.819084,135.2265
43.03125,42.34375,106.72,123.108765,130.48047
43.03125,42.35625,116.68,119.73092,132.89241
43.03125,42.36875,185.37,175.07913,192.45615
43.03125,42.38125,205.87,197.83157,205.89793
43.03125,42.39375,257.11,260.5021,272.70233
43.03125,42.40625,270.35,267.06546,292.0782
43.03125,42.41875,253.66,243.67717,257.1517
43.03125,42.43125,237.99,226.82857,241.28471
43.03125,42.44375,199.58,189.24329,196.0747
43.03125,42.45625,188.3,179.5397,191.46378
43.03125,42.46875,196.78,184.20921,200.84045
43.03125,42.48125,184.93,173.31572,188.87648
43.03125,42.49375,116.22,126.433136,148.10196
43.03125,42.50625,141.7,137.62956,159.52585
43.03125,42.51875,164.47,152.34106,179.14471
43.03125,42.53125,176.73,162.70805,185.75851
43.03125,42.54375,207.62,189.78316,212.245
43.03125,42.55625,212.42,191.36124,216.02368
43.03125,42.56875,193.29,176.73111,199.26541
43.03125,42.58125,155.13,147.04228,173.37129
43.03125,42.59375,181.48,165.63425,196.35252
43.03125,42.60625,202.69,183.60327,211.89185
43.03125,42.61875,233.57,214.15202,235.24153
43.03125,42.63125,228.35,210.79933,230.67879
43.03125,42.64375,211.0,196.07224,211.11353
43.03125,42.65625,218.28,201.53166,223.75674
43.03125,42.66875,185.18,175.75749,195.48996
43.03125,42.68125,167.39,159.32486,180.27635
43.03125,42.69375,163.24,155.12099,180.67906
43.03125,42.70625,179.75,168.6103,191.72893
43.03125,42.71875,202.96,187.57324,210.67705
43.03125,42.73125,224.63,205.48076,229.30042
43.03125,42.74375,234.83,215.11021,240.3385
43.03125,42.75625,235.97,220.88716,243.55925
43.03125,42.76875,256.39,241.09438,265.74948
43.03125,42.78125,269.18,253.26797,279.28864
43.03125,42.79375,264.84,243.49045,272.1965
43.03125,42.80625,269.92,251.7455,283.00778
43.03125,42.81875,246.83,224.7835,253.1585
43.03125,42.83125,237.29,215.95546,248.48622
43.03125,42.84375,248.21,227.86974,260.70618
43.03125,42.85625,255.67,236.26698,268.43793
43.03125,42.86875,261.5,242.89484,272.0056
43.03125,42.88125,273.38,256.0192,282.16315
43.03125,42.89375,295.03,277.32565,305.85327
43.03125,42.90625,314.38,300.71988,321.59183
43.03125,42.91875,356.05,345.2083,379.34094
43.03125,42.93125,369.2,359.6895,393.1586
43.03125,42.94375,386.04,382.1276,417.6586
43.03125,42.95625,380.77,376.31177,404.76483
43.03125,42.96875,407.93,403.97318,432.53662
43.03125,42.98125,431.89,444.2992,465.7748
43.03125,42.99375,450.17,509.4141,532.2433
43.01875,42.00625,242.35,219.91412,250.23073
43.01875,42.01875,250.67,229.16216,259.84253
43.01875,42.03125,211.26,195.67966,222.34035
43.01875,42.04375,232.72,214.23082,237.95232
43.01875,42.05625,257.9,239.32152,264.05307
43.01875,42.06875,259.1,241.38013,269.69745
43.01875,42.08125,223.94,209.97606,230.9846
43.01875,42.09375,208.81,193.92252,216.78416
43.01875,42.10625,166.91,159.04633,178.70044
43.01875,42.11875,148.35,144.34569,164.658
43.01875,42.13125,164.67,152.23732,171.09091
43.01875,42.14375,178.16,163.90457,183.74785
43.01875,42.15625,200.63,185.17807,205.85216
43.01875,42.16875,191.79,179.20038,199.4808
43.01875,42.18125,126.29,120.52281,139.23009
43.01875,42.19375,96.47,98.37811,120.19068
43.01875,42.20625,158.31,148.2885,166.18268
43.01875,42.21875,215.34,204.39935,227.2501
43.01875,42.23125,212.38,196.92857,221.63065
43.01875,42.24375,162.31,155.86116,174.19052
43.01875,42.25625,171.65,163.0511,181.83836
43.01875,42.26875,202.64,190.88574,207.27228
43.01875,42.28125,188.42,179.40334,193.9956
43.01875,42.29375,122.05,128.41196,141.97592
43.01875,42.30625,156.64,151.53778,167.36159
43.01875,42.31875,83.72,105.60214,114.70674
43.01875,42.33125,179.82,171.11086,186.99014
43.01875,42.34375,219.46,209.29941,226.99268
43.01875,42.35625,156.17,149.31998,163.58269
43.01875,42.36875,149.33,146.24146,158.9446
43.01875,42.38125,196.65,184.09436,196.82993
43.01875,42.39375,198.22,188.01106,200.72108
43.01875,42.40625,212.19,202.12976,216.32538
43.01875,42.41875,257.11,246.07613,260.72763
43.01875,42.43125,286.77,285.29828,308.44995
43.01875,42.44375,266.54,261.8427,276.5204
43.01875,42.45625,252.65,242.54169,258.74683
43.01875,42.46875,252.55,243.51224,258.11337
43.01875,42.48125,184.64,183.26913,187.50977
43.01875,42.49375,200.76,188.01408,205.34195
43.01875,42.50625,173.22,164.72899,180.27344
43.01875,42.51875,166.39,157.6718,175.3298
43.01875,42.53125,137.41,133.33945,157.5586
43.01875,42.54375,149.68,143.30199,166.82388
43.01875,42.55625,170.8,156.42926,182.79756
43.01875,42.56875,158.52,149.54063,175.01819
43.01875,42.58125,198.59,178.31096,209.39635
43.01875,42.59375,202.07,182.9412,213.06558
43.01875,42.60625,183.62,167.08664,191.5362
43.01875,42.61875,177.98,164.93294,186.52359
43.01875,42.63125,177.88,164.8821,186.57193
43.01875,42.64375,172.17,159.38171,183.35114
43.01875,42.65625,148.49,147.33669,172.1662
43.01875,42.66875,186.69,172.73488,198.35286
43.01875,42.68125,200.31,183.04675,209.7377
43.01875,42.69375,215.41,194.56416,223.77899
43.01875,42.70625,229.04,206.15543,234.63213
43.01875,42.71875,248.39,228.41356,253.04993
43.01875,42.73125,262.23,243.08592,270.9517
43.01875,42.74375,268.78,252.80861,278.5547
43.01875,42.75625,257.89,242.26872,264.98428
43.01875,42.76875,252.29,236.27672,261.0583
43.01875,42.78125,217.84,203.45667,224.51743
43.01875,42.79375,227.79,210.92256,234.86346
43.01875,42.80625,235.48,213.9272,240.49826
43.01875,42.81875,235.15,213.61397,240.85196
43.01875,42.83125,215.31,198.4326,226.97173
43.01875,42.84375,203.04,194.52063,219.319
43.01875,42.85625,195.06,192.04613,218.48865
43.01875,42.86875,228.36,216.82228,243.42828
43.01875,42.88125,243.83,235.06668,259.29376
43.01875,42.89375,288.97,270.78552,295.9285
43.01875,42.90625,308.8,290.0216,314.2118
43.01875,42.91875,323.66,306.3959,335.10196
43.01875,42.93125,339.64,322.83273,348.46988
43.01875,42.94375,356.72,342.87277,374.5838
43.01875,42.95625,359.94,348.90363,382.04236
43.01875,42.96875,369.3,366.74158,387.82135
43.01875,42.98125,398.61,413.43433,418.86353
43.01875,42.99375,410.28,418.40906,426.47922
43.00625,42.00625,193.93,178.14485,204.93257
43.00625,42.01875,203.79,189.22838,214.07071
43.00625,42.03125,225.4,207.12648,236.39098
43.00625,42.04375,191.89,179.6773,204.64255
43.00625,42.05625,213.3,199.64836,220.9477
43.00625,42.06875,252.11,237.59311,266.8212
43.00625,42.08125,234.28,217.77164,244.89748
43.00625,42.09375,243.25,225.70099,251.37172
43.00625,42.10625,227.63,213.14268,234.26004
43.00625,42.11875,197.44,184.00504,204.17284
43.00625,42.13125,159.58,152.04951,171.30408
43.00625,42.14375,127.9,127.81828,142.75452
43.00625,42.15625,159.23,147.7548,164.627
43.00625,42.16875,176.95,166.58508,184.1992
43.00625,42.18125,107.69,107.48246,120.76843
43.00625,42.19375,123.13,118.51223,133.12427
43.00625,42.20625,156.13,148.48929,161.96082
43.00625,42.21875,208.61,194.14131,218.78235
43.00625,42.23125,210.17,198.22801,225.2919
43.00625,42.24375,163.28,154.25282,172.16025
43.00625,42.25625,167.84,156.35355,177.0491
43.00625,42.26875,162.09,153.60744,167.44475
43.00625,42.28125,105.24,114.24532,125.442444
43.00625,42.29375,90.19,102.33476,116.00662
43.00625,42.30625,85.1,102.74857,115.814064
43.00625,42.31875,171.16,165.34581,182.35353
43.00625,42.33125,229.77,219.21136,236.66168
43.00625,42.34375,238.24,223.59724,249.82976
43.00625,42.35625,184.05,177.51132,195.36627
43.00625,42.36875,166.72,161.82512,181.99905
43.00625,42.38125,177.14,169.94858,189.63162
43.00625,42.39375,167.02,163.7392,185.1834
43.00625,42.40625,166.98,165.55666,184.02267
43.00625,42.41875,235.38,223.72842,235.58316
43.00625,42.43125,247.2,236.36801,254.02443
43.00625,42.44375,262.98,249.973,276.09784
43.00625,42.45625,294.85,284.58185,315.77747
43.00625,42.46875,295.61,284.43704,306.4563
43.00625,42.48125,249.14,237.65111,251.64806
43.00625,42.49375,233.07,238.32144,256.68207
43.00625,42.50625,236.41,224.74586,244.34698
43.00625,42.51875,206.43,194.08755,212.01039
43.00625,42.53125,177.94,168.85403,191.66638
43.00625,42.54375,154.61,148.58916,172.336
